Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2022-01-14,169.1996307373047,169.89374460419103,167.2638988741002,167.50830810674722,80440800
2022-01-18,166.00279235839844,168.68150862321704,165.62151446360372,167.6745435442064,90956700
2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000
2022-01-20,160.8311004638672,165.8854833139809,160.50847837757559,163.24586569234862,91420500
2022-01-21,158.77806091308594,162.61039693927614,158.6705202245997,160.74310631081485,122848900
2022-01-24,158.0056915283203,158.67049246380245,151.2404450916643,156.44148123567246,162294600
2022-01-25,156.2068328857422,159.1201868610098,153.50856023591945,155.424720331175,115798400
2022-01-26,156.11888122558594,160.71377291639465,154.29070450112417,159.84367643647036,108275300
2022-01-27,155.6593475341797,160.1760252131081,154.7403664665498,158.81711052646853,121954600
2022-01-28,166.52093505859375,166.54049197821774,159.15932862262193,162.00425626677838,179935700
2022-01-31,170.87139892578125,171.0864802658057,165.71924760028926,166.3547206203823,115541600
2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900
2022-02-02,171.90771484375,171.94682868403083,169.45385093947993,170.84209391826516,84914300
2022-02-03,169.03343200683594,172.2987509371964,168.27087633720052,170.57810026310062,89418100
2022-02-04,168.74957275390625,170.42346859121156,167.0756769166009,168.05455952783922,82465400
2022-02-07,168.03497314453125,170.27660749223818,167.33995999905824,169.20962915449093,77251200
2022-02-08,171.1380615234375,171.64708470161528,167.8098514342005,168.10351922686326,74829200
2022-02-09,172.55743408203125,172.91961588647231,171.20657123174874,172.3322952525055,71285000
2022-02-10,168.4852752685547,171.7743215374217,167.92731993059743,170.4626223841964,90865900
2022-02-11,165.07875061035156,169.4249914689082,164.4914151129285,168.69082956541044,98670700
2022-02-14,165.31369018554688,165.99890498473425,163.04267549502603,163.83556797241158,86185500
2022-02-15,169.14112854003906,169.29775335068365,166.65477315145358,167.35956986279012,62527400
2022-02-16,168.90621948242188,169.67953027359678,166.45901263665095,168.22100455291906,61177400
2022-02-17,165.31369018554688,168.27970312361404,164.91234475439344,167.41828169802858,69589300
2022-02-18,163.76707458496094,166.93864489391834,162.68051421778296,166.23386310925557,82772700
2022-02-22,160.84999084472656,163.16993775264925,158.72580252665216,161.4960419882263,91162800
2022-02-23,156.68975830078125,162.6413518716535,156.37650867254357,162.04423283731927,90009200
2022-02-24,159.3033905029297,159.411068207212,148.79018396900835,149.35793777917277,141147500
2022-02-25,161.36878967285156,161.6330771993794,157.472826482258,160.38010876655954,91974200
2022-02-28,161.6331024169922,161.9267702066246,158.99990563300975,159.6166064975814,95056600
2022-03-01,159.75364685058594,163.0818568508139,158.5496253630897,161.22197083806662,83474400
2022-03-02,163.0426788330078,163.82578787806702,159.50891214996344,160.91850544375748,79724800
2022-03-03,162.71966552734375,165.34307890598984,162.0540324670775,164.91236813214016,76678400
2022-03-04,159.72427368164062,162.05401907314567,158.67687705595137,161.01640589639365,83737200
2022-03-07,155.93601989746094,161.5352302369313,155.68150083148916,159.91028134097652,96418800
2022-03-08,154.11529541015625,159.44041971330986,152.50992837199067,155.4661583222758,131148300
2022-03-09,159.5089111328125,159.959203685233,156.04367342146804,158.06995256595388,91454900
2022-03-10,155.1724853515625,157.0029911685478,152.6861150001443,156.81700107101284,105342000
2022-03-11,151.46249389648438,155.91641251914996,151.23735509056115,155.57379764949783,96970100
2022-03-14,147.4393310546875,150.865421052167,146.93032272367594,148.2518056179064,108732100
2022-03-15,151.8148956298828,152.28477002224423,147.2043670461277,147.71337523300835,92964300
2022-03-16,156.21990966796875,156.62125521924412,151.1982508293672,153.73355381345266,102300200
2022-03-17,157.22811889648438,157.60009906528276,154.30126947324382,155.2605702418383,75615400
2022-03-18,160.51718139648438,161.00662274780382,156.38629519642316,157.1204572234023,123511700
2022-03-21,161.8876190185547,162.83713639325782,159.56765695852218,160.05709828830467,95811400
2022-03-22,165.25497436523438,165.84229498697943,161.42753966012307,162.01486028186812,81532000
2022-03-23,166.6156005859375,168.9942779440516,164.1096487837443,164.44248019289995,98062700
2022-03-24,170.39410400390625,170.46261801995993,166.61561651162776,167.44765777264146,90131400
2022-03-25,171.03038024902344,171.57855215101324,169.1019802060181,170.20812239603873,80546200
2022-03-28,171.89181518554688,172.01905978493204,168.3678313455488,168.53423961902578,90371900
2022-03-29,175.18084716796875,175.22977935165113,172.6161644453855,172.95877935054617,100589400
2022-03-30,174.01597595214844,175.81711647524634,172.96856432856262,174.77950323773482,92633200
2022-03-31,170.92269897460938,174.27047582290578,170.7171270473916,174.08448573079536,103049300
2022-04-01,170.6290740966797,171.18704451330527,168.30912642802448,170.35498808251654,78751300
2022-04-04,174.67184448242188,174.720791608407,170.75631338866327,170.88357292891146,76468400
2022-04-05,171.36318969726562,174.53477477488693,170.73670541562527,173.7516656886956,73401800
2022-04-06,168.20143127441406,169.96342328033663,166.53733352192953,168.72023795719042,89058800
2022-04-07,168.50485229492188,169.69909027693134,166.26321768469555,167.5455515170426,77594700
2022-04-08,166.49813842773438,168.1524524173325,165.62693350816983,168.1524524173325,76575500
2022-04-11,162.24981689453125,165.46055114101816,162.0050962053992,165.14731642594322,72246700
2022-04-12,164.1194610595703,166.28278325109693,163.1209966207163,164.47185939466212,79265200
2022-04-13,166.8015899658203,167.42807423573976,163.24825626550125,163.8551587010773,70618900
2022-04-14,161.79953002929688,167.65325987659003,161.55480933143042,167.01697710019764,75329400
2022-04-18,161.58416748046875,163.08185675186522,160.11584349387897,160.45844346214486,69023900
2022-04-19,163.86495971679688,164.27610359926777,160.44866861751814,161.53522902332887,67723800
2022-04-20,163.6985321044922,165.31369734743882,162.59240492951264,165.19622127922986,67929800
2022-04-21,162.90565490722656,167.90774603308134,162.4064301142371,165.34307817395856,87227800
2022-04-22,158.37338256835938,164.32498956486253,158.08951323432865,162.94477668345723,84882400
2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400
2022-04-26,153.48876953125,158.9117716750652,153.41045714368724,158.82367584026736,95623200
2022-04-27,153.26364135742188,156.4156292897006,152.09876878373368,152.61757531774515,88063200
2022-04-28,160.1843719482422,161.04579354437072,155.57382764277364,155.88707729102597,130216800
2022-04-29,154.3208465576172,162.69029635210208,153.92929946524063,158.42236732431553,131747600
2022-05-02,154.62429809570312,154.88858563658798,150.0333364297974,153.40069487713816,123055300
2022-05-03,156.11219787597656,157.31623426694395,153.0189401124905,154.81028218380573,88966500
2022-05-04,162.5141143798828,162.96439206944154,155.89685759161674,156.29820309411934,108256500
2022-05-05,153.45945739746094,160.6150881198339,151.67788357069364,160.38994926297363,130525300
2022-05-06,154.1848907470703,156.302387766656,151.14588956385867,152.93987884779835,116124600
2022-05-09,149.06761169433594,152.76342612282588,148.5088364921623,151.88112823098254,131577900
2022-05-10,151.46937561035156,153.65550196924158,149.92046680625165,152.45950928453797,115366700
2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800
2022-05-12,139.75453186035156,143.3228989996902,136.06853101088905,139.96040581157675,182602000
2022-05-13,144.2149658203125,145.18548861119154,140.29368337256668,141.7445536898511,113990900
2022-05-16,142.6759033203125,144.616949555646,141.34266624082053,142.68571610317943,86643800
2022-05-17,146.30308532714844,146.82265416778552,143.79345144967377,145.93055862687706,78336300
2022-05-18,138.0487823486328,144.46007380411618,137.14687404841018,143.96011558077154,109742900
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600
2022-05-20,134.88235473632812,137.93115346240322,130.00036063657,136.3528361484188,137426100
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300
2022-05-24,137.5978240966797,139.1761411372566,134.62745335548652,138.0389654521871,104132700
2022-05-25,137.75469970703125,138.99969650386015,135.61759232548434,135.7058176181396,92482700
2022-05-26,140.9505615234375,141.4995389264538,134.44123025043575,134.68631051667606,90601500
2022-05-27,146.69522094726562,146.73442720207444,142.40141055796454,142.5288570634857,90978500
2022-05-31,145.91094970703125,147.69514080945274,143.9503080341332,146.1364342695409,103718400
2022-06-01,145.78350830078125,148.753879037452,144.77376414576858,146.95007745203338,74286600
2022-06-02,148.23435974121094,148.29317661370146,143.9699569834941,144.92086964479174,72348100
2022-06-03,142.51905822753906,145.05808578629097,141.6171647882395,144.0091352358549,88570300
2022-06-06,143.26409912109375,145.64628674294468,142.04849579123675,144.13658414441952,71598400
2022-06-07,145.78350830078125,146.06779474236185,141.26422895235845,141.5093091448792,67808200
2022-06-08,145.04827880859375,146.9206802540853,144.55811838609154,145.6560729457736,53950200
2022-06-09,139.83302307128906,145.038526536632,139.72518713500918,144.18565183238255,69473000
2022-06-10,134.43141174316406,137.9899664897166,134.36278209908923,137.51941663931075,91437900
2022-06-13,129.2847442626953,132.53940235521404,128.85340060932865,130.2552525242583,122207100
2022-06-14,130.14736938476562,131.25513655089347,128.89256009857948,130.51009821175379,84784300
2022-06-15,132.76487731933594,134.63729418113485,129.55923814253225,131.64731188113106,91533000
2022-06-16,127.50054168701172,129.784691319241,126.50061011925011,129.48079421494845,108123900
2022-06-17,128.97100830078125,130.4611001773296,127.25544681769559,127.51033981148552,134520300
2022-06-21,133.1961669921875,134.36275100339577,130.696361206463,130.7943843000857,81000500
2022-06-22,132.68641662597656,135.04897821391006,131.2747523831488,132.1374244527046,73409200
2022-06-23,135.54896545410156,135.8626603415122,132.9609190593017,134.12750324123766,72433800
2022-06-24,138.8722686767578,139.1173489130396,137.01946268880786,137.14689423988725,89116800
2022-06-27,138.8722686767578,140.6662578013618,138.19584483125837,139.89179587794544,70207900
2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400
2022-06-29,136.4901123046875,137.90177718278738,133.98049250296057,134.75495460399418,66242400
2022-06-30,134.0294647216797,135.64698810352084,131.1375212724895,134.5490335635321,98964500
2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600
2022-07-05,138.7742462158203,138.82326526029516,134.23535494237336,135.05883599741875,73353800
2022-07-06,140.1074981689453,141.28388056736821,138.3037108274626,138.56840172862474,74064300
2022-07-07,143.46998596191406,143.66604717243726,140.4603932776671,140.47019110271424,66253700
2022-07-08,144.1463623046875,144.646335480772,142.14651447587394,142.4013924960781,64547800
2022-07-11,142.0190887451172,143.7542609845207,140.95054251842944,142.80334848304327,63141600
2022-07-12,142.98960876464844,145.52863633565593,142.19555121961218,142.89157069008422,77588800
2022-07-13,142.62689208984375,143.56799177024092,139.3232005090592,140.17608985764943,71185600
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700
2022-07-15,147.21475219726562,147.8911758482325,145.2835192940871,146.83242773695906,76259900
2022-07-18,144.1758270263672,148.58727184385728,143.813098058474,147.77360356027648,81420900
2022-07-19,148.02847290039062,148.25394254490203,144.01896354895925,145.0090823866063,82982400
2022-07-20,150.02830505371094,150.6949310490213,147.41085002655058,148.14609070693865,64823400
2022-07-21,152.2928466796875,152.50851845862235,148.94994906470606,151.45956799212024,65086600
2022-07-22,151.05763244628906,153.2045374479934,150.3910214648786,152.3320525114364,66675400
2022-07-25,149.9400634765625,151.9889303599999,149.28325033510924,150.97920113195147,53623900
2022-07-26,148.6166534423828,150.07732200029463,147.83239373585778,149.2636538636445,55138700
2022-07-27,153.70452880859375,154.23391054533735,149.16565257909815,149.57738561961435,78620700
2022-07-28,154.25350952148438,154.53779601902812,151.37136349671525,153.89078059336344,81378700
2022-07-29,159.31195068359375,160.40992030893383,156.36119003723385,158.06695385906744,101786900
2022-08-01,158.3316192626953,160.3706884793457,157.72382510643268,157.84145882480365,67829400
2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000
2022-08-03,162.86068725585938,163.31162641377182,157.5865569548774,157.67478223031586,82507500
2022-08-04,162.5470428466797,163.89989078177408,161.19419491158527,162.74310407937853,55474100
2022-08-05,162.3212127685547,162.81205403488926,160.01425282506756,160.22041274781424,56697000
2022-08-08,161.85000610351562,164.73615535552312,161.1922805564501,163.32253000929188,60276900
2022-08-09,161.89910888671875,162.78263230320212,160.25970057725633,161.0156004495246,63135500
2022-08-10,166.13995361328125,166.23811287684435,163.8428051524665,164.60851631297595,70170500
2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200
2022-08-12,168.94752502441406,169.01623499423582,166.29697090625058,166.70929064231183,68039400
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700
2022-08-16,169.86053466796875,170.52808660786044,168.51563433427114,169.61511402434292,56377100
2022-08-17,171.35269165039062,172.92337473871223,169.40896440067246,169.6052979143018,79542000
2022-08-18,170.9600067138672,171.69626861182405,169.94887490568271,170.5673396933382,62290100
2022-08-19,168.37823486328125,170.55757183637587,168.17207488829533,169.8605704706802,70346300
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800
2022-08-23,164.16676330566406,165.61966421752064,163.59738564765863,164.01951691966545,54147100
2022-08-24,164.4612579345703,165.03063554714507,163.20470561002094,164.25511301062056,53841500
2022-08-25,166.91546630859375,167.02345197761028,165.2662469773801,165.6883632421721,51218200
2022-08-26,160.62290954589844,167.91681938586046,160.56401098389765,167.44561591056575,78961000
2022-08-29,158.42398071289062,159.91612783706887,156.89255788690747,158.1981828757406,73314000
2022-08-30,155.99917602539062,159.58231130465205,154.8309714061125,159.16019500251252,77906200
2022-08-31,154.34014892578125,157.6386032608909,154.2616125155062,157.37354474862363,87991100
2022-09-01,155.0665740966797,155.51813965771387,151.83683028732437,153.77074600824523,74229900
2022-09-02,152.95594787597656,157.42260624530542,152.1313381712874,156.8237793213389,76957800
2022-09-06,151.69940185546875,154.21250676362826,150.8747921160952,153.60386838160778,73714800
2022-09-07,153.10324096679688,153.80022729759784,150.79628062278962,151.9841232844313,87449600
2022-09-08,151.63067626953125,153.49586691377095,149.88326774543208,151.80737191866996,84923800
2022-09-09,154.48739624023438,154.92916542303703,151.91539245059826,152.62220516793604,68028800
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000
2022-09-13,151.0220489501953,157.59931943362142,150.56065692569356,156.97104316313002,122656600
2022-09-14,152.4651336669922,154.22235404144755,150.79627611743592,151.95465448242936,87965400
2022-09-15,149.5789794921875,152.3964188629796,148.60712326254628,151.81721471946022,90481100
2022-09-16,147.93954467773438,148.5776472684102,145.65222273370736,148.44021232229758,162278800
2022-09-19,151.6503448486328,151.7288812650201,146.368901915373,146.57504690151106,81474200
2022-09-20,154.02597045898438,155.1843635395565,150.2759512881002,150.59008188296497,107689800
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800
2022-09-22,149.9421844482422,151.64049091114813,148.1457037475465,149.588778163199,86652500
2022-09-23,147.67449951171875,148.6954577569954,145.83875792782328,148.42058784002563,96029900
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400
2022-09-27,148.98013305664062,151.88591989139582,147.20329010150107,149.9421927062511,84442700
2022-09-28,147.0952911376953,147.88064007446383,142.18687900699845,144.9355927960457,146691400
2022-09-29,139.8701171875,144.03245634378814,138.103085707034,143.4238179924611,128138200
2022-09-30,135.66854858398438,140.4788028880648,135.47221503631138,138.69213315187477,124925300
2022-10-03,139.8406982421875,140.44935170481597,135.16789396191245,135.67837316238783,114311700
2022-10-04,143.423828125,143.54162523892447,141.61752082886468,142.3734205948832,87830100
2022-10-05,143.7183074951172,144.6803670999918,140.39040452379436,141.43100052371705,79471000
2022-10-06,142.76608276367188,144.8374334955695,142.5599378213271,143.13912691743977,68402200
2022-10-07,137.52392578125,140.47880029356153,136.8956494527264,139.9290453992253,85925600
2022-10-10,137.84786987304688,139.29094450363405,136.03176603772727,137.84786987304688,74899000
2022-10-11,136.43423461914062,138.76083241469453,135.68816128454225,137.33738075448184,77033700
2022-10-12,135.8059844970703,137.78898779453903,135.62928879673916,136.58152223774053,70433700
2022-10-13,140.3707733154297,140.95977377434966,131.90866074826354,132.5173140288845,113224000
2022-10-14,135.8452606201172,141.8727919675868,135.65873850521228,141.66663200393148,88598000
2022-10-17,139.80142211914062,140.282437004532,137.7006219624551,138.48597103526853,85250900
2022-10-18,141.1168975830078,144.01285874624452,138.03441429758362,142.8250309880353,99136600
2022-10-19,141.22483825683594,142.2948685353432,138.9080670690917,139.09458913180654,61758300
2022-10-20,140.7634735107422,143.21768011702426,140.0370229627389,140.40025572638473,64522000
2022-10-21,144.5723876953125,145.14176534962488,140.03700430524796,140.25297565616944,86548600
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900
2022-10-25,149.54954528808594,149.6968066869272,146.62413491177585,147.34075911907576,74732300
2022-10-26,146.61431884765625,149.2059606049606,145.32830191392304,148.19482861119383,88194300
2022-10-27,142.14759826660156,146.31974798967246,141.489872931302,145.35770354184592,109180200
2022-10-28,152.8872528076172,154.61500878306214,145.11232844918345,145.4853576495381,164762400
2022-10-31,150.53118896484375,151.4147121907347,149.1372016307876,150.35449330723716,97943200
2022-11-01,147.89048767089844,152.60256746450293,146.39834080336652,152.23934967138234,80379300
2022-11-02,142.37344360351562,149.3826576212183,142.34399432027527,146.22163806624556,93604600
2022-11-03,136.33609008789062,140.1842842462697,136.2084665510831,139.45783369878677,97918500
2022-11-04,136.0706024169922,140.28900066971147,132.13735779737468,139.71867839937045,140814800
2022-11-07,136.6015625,136.827719829141,133.40580174577732,134.82177198830993,83374600
2022-11-08,137.17190551757812,139.069688836373,135.19545550623369,138.06672226567503,89908500
2022-11-09,132.61917114257812,136.23776400792798,132.34384521853534,136.18859544917657,74917800
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000
2022-11-11,147.20167541503906,147.5064994693465,141.9606252113591,143.3864383750097,93979700
2022-11-14,145.80532836914062,147.77195002505474,144.96950816372413,146.4838152410922,73374100
2022-11-15,147.5359649658203,151.0267217594032,146.0806689942232,149.6795905900005,89868300
2022-11-16,146.30686950683594,147.36884742264508,144.831902680013,146.64120672406102,64218300
