Price,EWA_close,EWC_close
2021-12-06,20.07631492614746,34.23210525512695
2021-12-07,20.458953857421875,35.03681945800781
2021-12-08,20.6380615234375,34.80173110961914
2021-12-09,20.51594352722168,34.42197036743164
2021-12-10,20.548507690429688,34.385807037353516
2021-12-13,20.320213317871097,33.816253662109375
2021-12-14,20.236597061157227,33.642269134521484
2021-12-15,20.46237564086914,33.94445037841797
2021-12-16,20.345304489135746,34.054325103759766
2021-12-17,20.111162185668945,33.688053131103516
2021-12-20,20.127885818481445,33.21189880371094
2021-12-21,20.470739364624023,33.97191619873047
2021-12-22,20.771778106689453,34.42060852050781
2021-12-23,20.90557289123535,34.75025177001953
2021-12-27,21.047731399536133,35.07989501953125
2021-12-28,20.989200592041016,35.01580047607422
2021-12-29,21.0811824798584,34.91507339477539
2021-12-30,21.088773727416992,35.02495574951172
2021-12-31,20.94537353515625,35.18977737426758
2022-01-03,20.97911262512207,35.317970275878906
2022-01-04,21.29966163635254,34.97001647949219
2022-01-05,21.03816032409668,34.539642333984375
2022-01-06,20.6669979095459,34.80519104003906
2022-01-07,20.76822280883789,35.07989501953125
2022-01-10,20.607948303222656,34.951698303222656
2022-01-11,20.869447708129883,35.58352279663086
2022-01-12,21.063465118408203,36.04136276245117
2022-01-13,20.987545013427734,35.73918914794922
2022-01-14,20.75135040283203,35.83075714111328
2022-01-18,20.405498504638672,35.757503509521484
2022-01-19,20.498287200927734,35.665931701660156
2022-01-20,20.34644889831543,35.35460662841797
2022-01-21,19.77283477783203,34.42975997924805
2022-01-24,19.612558364868164,34.21915817260742
2022-01-25,19.561948776245117,34.40229034423828
2022-01-26,19.38479995727539,34.18252944946289
2022-01-27,18.954587936401367,33.9169807434082
2022-01-28,19.038942337036133,34.17336654663086
2022-01-31,19.266706466674805,34.97001647949219
2022-02-01,19.51976776123047,35.418697357177734
2022-02-02,19.637866973876953,35.56520462036133
2022-02-03,19.418542861938477,34.96085739135742
2022-02-04,19.494461059570312,35.15315246582031
2022-02-07,19.654735565185547,35.30882263183594
2022-02-08,20.025897979736328,35.49195861816406
2022-02-09,20.34644889831543,35.968109130859375
2022-02-10,20.16086769104004,35.638465881347656
2022-02-11,19.95841407775879,35.56520462036133
2022-02-14,20.000593185424805,35.263031005859375
2022-02-15,20.32957649230957,35.574363708496094
2022-02-16,20.548898696899418,35.4553337097168
2022-02-17,20.38862419128418,34.98833084106445
2022-02-18,20.228351593017575,34.56711196899414
2022-02-22,20.34644889831543,34.374820709228516
2022-02-23,20.219913482666016,34.13673782348633
2022-02-24,20.06807327270508,33.97191619873047
2022-02-25,20.430803298950195,34.93339157104492
2022-02-28,20.287399291992188,34.99748229980469
2022-03-01,20.11025619506836,34.521331787109375
2022-03-02,20.759784698486328,35.32713317871094
2022-03-03,20.56576919555664,35.19893264770508
2022-03-04,20.89475440979004,35.29050064086914
2022-03-07,20.48985481262207,34.85097885131836
2022-03-08,20.169300079345703,34.51217269897461
2022-03-09,20.59951400756836,35.208099365234375
2022-03-10,20.78509521484375,35.4553337097168
2022-03-11,20.56576919555664,35.272186279296875
2022-03-14,20.312705993652344,34.722774505615234
2022-03-15,20.506723403930664,34.88759994506836
2022-03-16,21.189998626708984,35.574363708496094
2022-03-17,21.400888442993164,36.28860092163086
2022-03-18,21.670825958251953,36.42595672607422
2022-03-21,21.670825958251953,36.819705963134766
2022-03-22,21.915451049804688,36.975364685058594
2022-03-23,21.932323455810547,36.682350158691406
2022-03-24,22.23600196838379,36.80138397216797
2022-03-25,22.354103088378903,37.16765213012695
2022-03-28,22.24444007873535,36.96620178222656
2022-03-29,22.505939483642575,37.16765213012695
2022-03-30,22.52281379699707,37.23175811767578
2022-03-31,22.295053482055664,36.819705963134766
2022-04-01,22.51437759399414,36.828853607177734
2022-04-04,22.674652099609375,37.19513320922851
2022-04-05,22.556550979614254,36.9295768737793
2022-04-06,22.40471076965332,36.53583526611328
2022-04-07,22.37940788269043,36.43511199951172
2022-04-08,22.387842178344727,36.52667617797851
2022-04-11,22.151649475097656,36.23366165161133
2022-04-12,22.23600196838379,36.07798767089844
2022-04-13,22.354103088378903,36.45342254638672
2022-04-14,22.261310577392575,36.33438873291016
2022-04-18,22.193824768066406,36.361854553222656
2022-04-19,22.472198486328125,36.645721435546875
2022-04-20,22.60716438293457,36.93873977661133
2022-04-21,22.168516159057617,36.123775482177734
2022-04-22,21.333402633666992,34.96085739135742
2022-04-25,20.970678329467773,34.6495246887207
2022-04-26,20.5826416015625,33.889503479003906
2022-04-27,20.76822280883789,33.962764739990234
2022-04-28,21.0718994140625,34.686153411865234
2022-04-29,20.73448181152344,33.92613220214844
2022-05-02,20.67543601989746,33.843727111816406
2022-05-03,20.91162872314453,34.30156326293945
2022-05-04,21.400888442993164,35.06158447265625
2022-05-05,20.62482261657715,33.94445037841797
2022-05-06,20.321142196655273,33.71552658081055
2022-05-09,19.64630126953125,32.40609359741211
2022-05-10,19.663169860839844,32.195491790771484
2022-05-11,19.604124069213867,32.22294998168945
2022-05-12,19.23295783996582,31.93909454345703
2022-05-13,19.933107376098633,32.87309646606445
2022-05-16,20.0090274810791,33.18443298339844
2022-05-17,20.34644889831543,33.73383331298828
2022-05-18,19.84031867980957,32.88225555419922
2022-05-19,20.10181999206543,33.257686614990234
2022-05-20,20.278966903686523,33.15695571899414
2022-05-23,20.54046630859375,33.73383331298828
2022-05-24,20.515159606933594,33.39503479003906
2022-05-25,20.5826416015625,33.55986022949219
2022-05-26,20.607948303222656,33.90782165527344
2022-05-27,21.04659652709961,34.44807815551758
2022-05-31,20.818838119506836,34.64036178588867
2022-06-01,20.886322021484375,34.56711196899414
2022-06-02,21.375581741333008,35.32713317871094
2022-06-03,21.0718994140625,34.81434631347656
2022-06-06,21.03816032409668,34.94254684448242
2022-06-07,20.987545013427734,35.235565185546875
2022-06-08,20.62482261657715,34.90591812133789
2022-06-09,20.0184383392334,34.14588928222656
2022-06-10,19.47034454345703,33.41722106933594
2022-06-13,18.62645721435547,32.28271484375
2022-06-14,18.47855567932129,31.895320892333984
2022-06-15,18.852651596069336,32.18125534057617
2022-06-16,18.426355361938477,31.07442092895508
2022-06-17,18.10445976257324,30.72392463684082
2022-06-21,18.539457321166992,31.572500228881836
2022-06-22,18.330657958984375,31.092872619628903
2022-06-23,18.30456161499023,30.493335723876953
2022-06-24,18.800453186035156,31.295787811279297
2022-06-27,18.75695419311523,31.6739559173584
2022-06-28,18.72215461730957,31.627843856811523
2022-06-29,18.66995620727539,31.35113525390625
2022-06-30,18.461156845092773,31.065196990966797
2022-07-01,18.348058700561523,31.397245407104492
2022-07-05,18.11316299438477,30.622467041015625
2022-07-06,18.2436580657959,30.45643615722656
2022-07-07,18.62645721435547,31.138986587524418
2022-07-08,18.54815673828125,31.1297607421875
2022-07-11,18.052263259887695,30.687028884887695
2022-07-12,18.13056373596191,30.43798828125
2022-07-13,18.15666389465332,30.44721221923828
2022-07-14,17.97396469116211,29.561744689941406
2022-07-15,18.330657958984375,29.875349044799805
2022-07-18,18.32196044921875,30.33653259277344
2022-07-19,18.75695419311523,31.138986587524418
2022-07-20,18.748252868652344,31.258888244628903
2022-07-21,18.922252655029297,31.323455810546875
2022-07-22,18.922252655029297,31.111316680908203
2022-07-25,19.157150268554688,31.535598754882812
2022-07-26,18.913551330566406,31.148210525512695
2022-07-27,19.444246292114254,31.867656707763672
2022-07-28,19.5312442779541,32.15358352661133
2022-07-29,19.783540725708008,32.56865310668945
2022-08-01,19.77484130859375,32.24582290649414
2022-08-02,19.52254295349121,32.06134796142578
2022-08-03,19.618244171142575,32.255043029785156
2022-08-04,19.609540939331055,32.22737503051758
2022-08-05,19.47034454345703,32.06134796142578
2022-08-08,19.653045654296875,32.33805847167969
2022-08-09,19.49644470214844,32.1166877746582
2022-08-10,20.02713966369629,32.91914749145508
2022-08-11,20.044536590576172,33.103614807128906
2022-08-12,20.227235794067383,33.426448822021484
2022-08-15,19.99233627319336,33.06672286987305
2022-08-16,20.09673500061035,33.44489288330078
2022-08-17,19.844438552856445,33.094398498535156
2022-08-18,19.93143653869629,33.18662643432617
2022-08-19,19.6617431640625,32.771568298339844
2022-08-22,19.461645126342773,32.430294036865234
2022-08-23,19.505144119262695,32.68855285644531
2022-08-24,19.557342529296875,32.660884857177734
2022-08-25,19.896642684936523,33.03905487060547
2022-08-26,19.52254295349121,32.24582290649414
2022-08-29,19.45294761657715,32.2642707824707
2022-08-30,19.183246612548828,31.480262756347656
2022-08-31,19.06144905090332,31.07442092895508
2022-09-01,18.90485191345215,30.770038604736328
2022-09-02,18.939653396606445,31.04674911499023
2022-09-06,18.67865562438965,30.696250915527344
2022-09-07,18.66995620727539,31.055973052978516
2022-09-08,18.84395217895508,31.397245407104492
2022-09-09,19.444246292114254,32.18125534057617
2022-09-12,19.653045654296875,32.63321304321289
2022-09-13,18.809152603149418,31.600162506103516
2022-09-14,18.774354934692383,31.766197204589844
2022-09-15,18.62645721435547,31.341907501220703
2022-09-16,18.47855567932129,30.95451545715332
2022-09-19,18.652557373046875,31.332687377929688
2022-09-20,18.443758010864254,30.742368698120117
2022-09-21,18.069664001464844,30.21662139892578
2022-09-22,18.03486442565918,29.866125106811523
2022-09-23,17.356271743774414,28.869970321655273
2022-09-26,17.217077255249023,28.344223022460938
2022-09-27,17.069177627563477,28.33500099182129
2022-09-28,17.56507110595703,29.09134101867676
2022-09-29,17.399768829345703,28.667051315307617
2022-09-30,17.069177627563477,28.371896743774418
2022-10-03,17.556371688842773,29.441837310791016
2022-10-04,18.13056373596191,30.47488594055176
2022-10-05,18.0783634185791,30.01370620727539
2022-10-06,17.799964904785156,29.312707901000977
2022-10-07,17.52157211303711,28.750064849853516
2022-10-10,17.31277084350586,28.46413230895996
2022-10-11,17.069177627563477,28.076740264892575
2022-10-12,17.069177627563477,27.99372673034668
2022-10-13,17.478071212768555,28.786956787109375
2022-10-14,17.034378051757812,28.10441017150879
2022-10-17,17.373668670654297,28.860748291015625
2022-10-18,17.46067237854004,29.119009017944336
2022-10-19,17.34757423400879,28.897640228271484
2022-10-20,17.330171585083008,28.750064849853516
2022-10-21,17.74776840209961,29.478729248046875
2022-10-24,17.60856819152832,29.41416358947754
2022-10-25,17.956562042236328,29.91223907470703
2022-10-26,18.15666389465332,30.299633026123047
2022-10-27,18.060964584350582,30.42876625061035
2022-10-28,18.087064743041992,30.54867172241211
2022-10-31,18.02616500854492,30.46565818786621
2022-11-01,18.27846336364746,30.585569381713867
2022-11-02,17.947866439819336,30.022924423217773
2022-11-03,17.678165435791016,29.8292293548584
2022-11-04,18.55685806274414,30.76081657409668
2022-11-07,18.51335906982422,30.871503829956055
2022-11-08,18.69605827331543,31.18509864807129
2022-11-09,18.313261032104492,30.45643615722656
2022-11-10,19.426847457885746,31.99677848815918
2022-11-11,19.835739135742188,32.31960678100586
2022-11-14,19.592144012451172,31.886098861694336
2022-11-15,19.905338287353516,32.10747528076172
2022-11-16,19.766138076782227,31.96911239624023
2022-11-17,19.73134422302246,31.867656707763672
2022-11-18,19.800941467285156,31.85843276977539
2022-11-21,19.58344268798828,31.69240379333496
2022-11-22,19.887939453125,32.328834533691406
2022-11-23,20.157634735107425,32.43951416015625
2022-11-25,20.2446346282959,32.587093353271484
2022-11-28,19.87923812866211,31.99677848815918
2022-11-29,20.07063865661621,31.895320892333984
2022-11-30,20.610027313232425,32.45795822143555
2022-12-01,20.64482879638672,32.660884857177734
2022-12-02,20.5665283203125,32.467193603515625
2022-12-05,20.16633415222168,31.756967544555664
2022-12-06,20.06193733215332,31.258888244628903
2022-12-07,20.09673500061035,31.231218338012695
2022-12-08,20.18373680114746,31.443363189697266
2022-12-09,20.157634735107425,31.221994400024418
2022-12-12,20.20113754272461,31.36957359313965
2022-12-13,20.475921630859375,31.567045211791992
2022-12-14,20.4227352142334,31.40795135498047
2022-12-15,19.766796112060547,30.677961349487305
2022-12-16,19.68701934814453,30.341053009033203
2022-12-19,19.669294357299805,30.08836555480957
2022-12-20,19.54519271850586,30.35976791381836
2022-12-21,19.85543441772461,30.780914306640625
2022-12-22,19.52746963500977,30.35976791381836
2022-12-23,19.78452491760254,30.74347496032715
2022-12-27,19.864301681518555,30.91193389892578
2022-12-28,19.5983829498291,30.32233428955078
2022-12-29,19.811120986938477,30.86513900756836
2022-12-30,19.704750061035156,30.63117027282715
2023-01-03,19.47428321838379,30.453359603881836
2023-01-04,19.988401412963867,31.089752197265625
2023-01-05,19.704750061035156,30.790271759033203
2023-01-06,20.40500831604004,31.57640838623047
2023-01-09,20.39614486694336,31.7729434967041
2023-01-10,20.4227352142334,31.716785430908203
2023-01-11,20.706384658813477,32.0536994934082
2023-01-12,21.12299537658691,32.47484588623047
2023-01-13,21.282546997070312,32.577796936035156
2023-01-17,21.388914108276367,32.70881652832031
2023-01-18,21.14958953857422,32.34382247924805
2023-01-19,21.326866149902344,32.39997482299805
2023-01-20,21.610515594482425,32.84919738769531
2023-01-23,21.76120376586914,33.06444549560547
2023-01-24,21.823253631591797,33.06444549560547
2023-01-25,22.03598976135254,32.97085952758789
2023-01-26,22.17781639099121,33.335853576660156
2023-01-27,22.106903076171875,33.38264083862305
2023-01-30,21.88530158996582,32.94278335571289
2023-01-31,22.03598976135254,33.532386779785156
2023-02-01,22.26645851135254,33.532386779785156
2023-02-02,22.106903076171875,33.43879318237305
2023-02-03,21.74347496032715,33.24226379394531
2023-02-06,21.53960418701172,32.87726974487305
2023-02-07,21.752344131469727,33.24226379394531
2023-02-08,21.583927154541016,33.02701187133789
2023-02-09,21.52187728881836,32.83047866821289
2023-02-10,21.42437171936035,33.21418380737305
2023-02-13,21.690290451049805,33.43879318237305
2023-02-14,21.65483856201172,33.38264083862305
2023-02-15,21.22049903869629,33.289058685302734
2023-02-16,21.131858825683594,32.91470718383789
2023-02-17,20.99889755249023,32.74625015258789
2023-02-21,20.795026779174805,32.15665054321289
2023-02-22,20.697521209716797,32.00691223144531
2023-02-23,20.706384658813477,32.03498458862305
2023-02-24,20.316368103027344,31.9133243560791
2023-02-27,20.39614486694336,32.0817756652832
2023-02-28,20.28091049194336,31.866527557373047
2023-03-01,20.467056274414062,32.04434585571289
2023-03-02,20.475921630859375,32.17536926269531
2023-03-03,20.812755584716797,32.60586929321289
2023-03-06,20.6088809967041,32.43741226196289
2023-03-07,20.156814575195312,31.72614860534668
2023-03-08,20.316368103027344,31.735504150390625
2023-03-09,20.07703971862793,31.239492416381836
2023-03-10,19.722476959228516,30.762195587158203
2023-03-13,19.5983829498291,30.640533447265625
2023-03-14,19.87316513061523,30.930652618408203
2023-03-15,19.359052658081055,30.24746322631836
2023-03-16,19.58951759338379,30.60309410095215
2023-03-17,19.47428321838379,30.28489875793457
2023-03-20,19.66042709350586,30.706045150756836
2023-03-21,19.731342315673828,30.818344116210938
2023-03-22,19.624975204467773,30.621816635131836
2023-03-23,19.53633499145508,30.481430053710938
2023-03-24,19.518604278564453,30.528223037719727
2023-03-27,19.624975204467773,30.874500274658203
2023-03-28,19.811120986938477,31.061670303344727
2023-03-29,19.99726104736328,31.44537925720215
2023-03-30,20.254318237304688,31.707429885864254
2023-03-31,20.334095001220703,31.988187789916992
2023-04-03,20.679792404174805,32.56843566894531
2023-04-04,20.520238876342773,32.493560791015625
2023-04-05,20.467056274414062,32.297027587890625
2023-04-06,20.467056274414062,32.28767395019531
2023-04-10,20.43160057067871,32.353179931640625
2023-04-11,20.6088809967041,32.65266036987305
2023-04-12,20.72411346435547,32.7836799621582
2023-04-13,20.99889755249023,33.21418380737305
2023-04-14,20.795026779174805,33.17675018310547
2023-04-17,20.78616523742676,33.23291015625
2023-04-18,20.87480354309082,33.3171272277832
2023-04-19,20.812755584716797,33.14867401123047
2023-04-20,20.830480575561523,32.99893569946289
2023-04-21,20.6088809967041,32.96150207519531
2023-04-24,20.679792404174805,32.97085952758789
2023-04-25,20.3075008392334,32.325111389160156
2023-04-26,20.245454788208008,32.23151779174805
2023-04-27,20.493650436401367,32.6152229309082
2023-04-28,20.511377334594727,32.94278335571289
2023-05-01,20.449329376220703,32.886627197265625
2023-05-02,20.254318237304688,32.36254119873047
2023-05-03,20.1036319732666,32.23151779174805
2023-05-04,20.08590316772461,32.28767395019531
2023-05-05,20.6531982421875,33.17675018310547
2023-05-08,20.662063598632812,33.26097869873047
2023-05-09,20.53796768188477,33.23291015625
2023-05-10,20.600017547607425,33.092529296875
2023-05-11,20.369552612304688,32.69945526123047
2023-05-12,20.289775848388672,32.56843566894531
2023-05-15,20.520238876342773,32.980220794677734
2023-05-16,20.147951126098633,32.44676208496094
2023-05-17,20.316368103027344,32.60586929321289
2023-05-18,20.227725982666016,32.493560791015625
2023-05-19,20.38728141784668,32.549713134765625
2023-05-22,20.38728141784668,32.59651184082031
2023-05-23,20.13908576965332,32.22216033935547
2023-05-24,19.749069213867188,31.64191436767578
2023-05-25,19.554059982299805,31.342437744140625
2023-05-26,19.87316513061523,31.61383819580078
2023-05-30,19.722476959228516,31.37051010131836
2023-05-31,19.385643005371097,31.127182006835938
2023-06-01,19.828845977783203,31.567045211791992
2023-06-02,20.13022232055664,32.23151779174805
2023-06-05,19.988401412963867,32.0256233215332
2023-06-06,20.121362686157227,32.31574630737305
2023-06-07,19.910961151123047,32.283607482910156
2023-06-08,20.20895004272461,32.27415084838867
2023-06-09,20.190887451171875,32.23633575439453
2023-06-12,20.272159576416016,32.255245208740234
2023-06-13,20.524995803833008,32.4915771484375
2023-06-14,20.59723472595215,32.51994323730469
2023-06-15,20.976490020751953,32.86972427368164
2023-06-16,21.066791534423828,32.831912994384766
2023-06-20,21.030670166015625,32.38758850097656
2023-06-21,20.95842933654785,32.47267532348633
2023-06-22,20.515966415405273,32.321414947509766
2023-06-23,20.01028823852539,31.962186813354492
2023-06-26,20.028348922729492,32.35923385620117
2023-06-27,20.190887451171875,32.576663970947266
2023-06-28,20.064472198486328,32.4915771484375
2023-06-29,20.172828674316406,32.699554443359375
2023-06-30,20.362457275390625,33.07769775390625
2023-07-03,20.47081756591797,33.27621841430664
2023-07-05,20.29924774169922,32.89807891845703
2023-07-06,19.79357147216797,32.217430114746094
2023-07-07,19.956111907958984,32.453765869140625
2023-07-10,19.856782913208008,32.406494140625
2023-07-11,20.136709213256836,32.56720733642578
2023-07-12,20.61529541015625,33.030426025390625
2023-07-13,21.15708923339844,33.58818054199219
2023-07-14,21.039701461791992,33.31403350830078
2023-07-17,20.94940185546875,33.361305236816406
2023-07-18,21.030670166015625,33.63545608520508
2023-07-19,20.940372467041016,33.852882385253906
2023-07-20,20.96746063232422,33.72998046875
2023-07-21,20.89522171020508,33.843421936035156
2023-07-24,20.93134307861328,34.04194641113281
2023-07-25,21.12999725341797,33.93796157836914
2023-07-26,21.193208694458008,33.9190559387207
2023-07-27,20.994550704956055,33.607093811035156
2023-07-28,20.886192321777344,33.824520111083984
2023-07-31,21.09387969970703,34.108123779296875
2023-08-01,20.678504943847656,33.67326354980469
2023-08-02,20.172828674316406,33.00206756591797
2023-08-03,20.172828674316406,32.831912994384766
2023-08-04,20.290218353271484,32.91698455810547
2023-08-07,20.371490478515625,33.039886474609375
2023-08-08,20.236038208007812,32.831912994384766
2023-08-09,20.272159576416016,32.90753173828125
2023-08-10,20.26313018798828,32.97370910644531
2023-08-11,20.09156036376953,33.04933547973633
2023-08-14,19.99222755432129,32.85081481933594
2023-08-15,19.74842643737793,32.14179611206055
2023-08-16,19.53170394897461,32.03781509399414
2023-08-17,19.360136032104492,31.886560440063477
2023-08-18,19.37819480895996,31.886560440063477
2023-08-21,19.42334747314453,31.839292526245117
2023-08-22,19.32401466369629,31.650218963623047
2023-08-23,19.64006233215332,32.0
2023-08-24,19.287899017333984,31.763662338256836
2023-08-25,19.432376861572266,31.773117065429688
2023-08-28,19.603944778442383,32.0661735534668
2023-08-29,19.97417259216309,32.5955696105957
2023-08-30,20.09156036376953,32.756282806396484
2023-08-31,20.05544090270996,32.79409408569336
2023-09-01,20.09156036376953,33.020973205566406
2023-09-05,19.910961151123047,32.709007263183594
2023-09-06,19.73939514160156,32.406494140625
2023-09-07,19.64006233215332,32.15125274658203
2023-09-08,19.59491729736328,32.15125274658203
2023-09-11,19.910961151123047,32.4915771484375
2023-09-12,19.865812301635746,32.5955696105957
2023-09-13,19.7755126953125,32.709007263183594
2023-09-14,20.163799285888672,33.31403350830078
2023-09-15,20.082530975341797,33.34239196777344
2023-09-18,20.01932144165039,33.24785614013672
2023-09-19,20.01028823852539,32.94533920288086
2023-09-20,19.910961151123047,32.86027145385742
2023-09-21,19.278867721557617,32.15125274658203
2023-09-22,19.540735244750977,32.094539642333984
2023-09-25,19.522674560546875,32.23633575439453
2023-09-26,19.269840240478516,31.725849151611328
2023-09-27,19.188570022583008,31.565141677856445
2023-09-28,19.53170394897461,31.886560440063477
2023-09-29,19.42334747314453,31.63131332397461
2023-10-02,19.026031494140625,30.903392791748047
2023-10-03,18.773191452026367,30.534711837768555
2023-10-04,18.872522354125977,30.449626922607425
2023-10-05,19.044090270996097,30.70487403869629
2023-10-06,19.342077255249023,30.97902488708496
2023-10-09,19.37819480895996,31.328800201416016
2023-10-10,19.62200355529785,31.584043502807617
2023-10-11,19.62200355529785,31.820384979248047
2023-10-12,19.16147804260254,31.394975662231445
2023-10-13,19.107297897338867,31.366613388061523
2023-10-16,19.405284881591797,31.763662338256836
2023-10-17,19.486555099487305,31.78257179260254
2023-10-18,19.170507431030273,31.196453094482425
2023-10-19,18.95379066467285,31.073558807373047
2023-10-20,18.62871360778809,30.70487403869629
2023-10-23,18.66483497619629,30.638700485229492
2023-10-24,18.890579223632812,30.430721282958984
2023-10-25,18.646774291992188,30.241655349731445
2023-10-26,18.610652923583984,30.08094596862793
2023-10-27,18.556472778320312,29.7595272064209
2023-10-30,18.782222747802734,30.08094596862793
2023-10-31,18.728042602539062,30.00531578063965
2023-11-01,19.071178436279297,30.31728172302246
2023-11-02,19.45946502685547,31.508420944213867
2023-11-03,19.694244384765625,31.95273208618164
2023-11-06,19.612974166870117,31.79202651977539
2023-11-07,19.38722801208496,31.385522842407227
2023-11-08,19.432376861572266,31.281539916992188
2023-11-09,19.32401466369629,31.366613388061523
2023-11-10,19.305957794189453,31.470603942871097
2023-11-13,19.405284881591797,31.63131332397461
2023-11-14,20.03738021850586,32.33087158203125
2023-11-15,20.03738021850586,32.41595458984375
2023-11-16,19.84775161743164,32.22688293457031
2023-11-17,20.05544090270996,32.586116790771484
2023-11-20,20.190887451171875,32.6428337097168
2023-11-21,20.163799285888672,32.51994323730469
2023-11-22,20.09156036376953,32.53884506225586
2023-11-24,20.272159576416016,32.737369537353516
2023-11-27,20.100589752197266,32.55775451660156
2023-11-28,20.326335906982425,32.67119598388672
2023-11-29,20.22700881958008,32.76573181152344
2023-11-30,20.272159576416016,33.068241119384766
2023-12-01,20.705595016479492,33.55036926269531
2023-12-04,20.362457275390625,33.38020706176758
2023-12-05,20.172828674316406,33.210044860839844
2023-12-06,20.35342788696289,33.030426025390625
2023-12-07,20.534029006958008,33.01152038574219
2023-12-08,20.606264114379883,33.14386749267578
2023-12-11,20.59723472595215,33.210044860839844
2023-12-12,20.65141487121582,33.01152038574219
2023-12-13,21.328659057617188,33.8339729309082
2023-12-14,21.662763595581055,34.29719161987305
2023-12-15,21.518287658691406,33.9852294921875
2023-12-18,21.671794891357425,34.12702941894531
2023-12-19,22.1413516998291,34.609153747558594
2023-12-20,21.835472106933594,34.164615631103516
2023-12-21,22.277708053588867,34.64365005493164
2023-12-22,22.332984924316406,34.90232467651367
2023-12-26,22.51725196838379,35.285552978515625
2023-12-27,22.62781143188477,35.32387161254883
2023-12-28,22.56332015991211,35.161006927490234
2023-12-29,22.42511749267578,35.141845703125
2024-01-02,22.250064849853516,34.77778244018555
2024-01-03,22.01973533630371,34.662811279296875
2024-01-04,21.946029663085938,34.72029495239258
2024-01-05,21.927602767944336,34.8448486328125
2024-01-08,22.084228515625,35.113101959228516
