Price,AAPL_close,MSFT_close
2022-10-04,143.423828125,241.310791015625
2022-10-05,143.7183074951172,241.62103271484375
2022-10-06,142.76608276367188,239.28433227539065
2022-10-07,137.52392578125,227.11602783203125
2022-10-10,137.84786987304688,222.2777862548828
2022-10-11,136.43423461914062,218.5545959472656
2022-10-12,135.8059844970703,218.8842315673828
2022-10-13,140.3707733154297,227.11602783203125
2022-10-14,135.8452606201172,221.6087646484375
2022-10-17,139.80142211914062,230.30596923828125
2022-10-18,141.1168975830078,231.2464599609375
2022-10-19,141.22483825683594,229.28790283203125
2022-10-20,140.7634735107422,228.96795654296875
2022-10-21,144.5723876953125,234.75637817382812
2022-10-24,146.71246337890625,239.7303771972656
2022-10-25,149.54954528808594,243.03662109375
2022-10-26,146.61431884765625,224.28480529785156
2022-10-27,142.14759826660156,219.8538055419922
2022-10-28,152.8872528076172,228.69644165039065
2022-10-31,150.53118896484375,225.0701904296875
2022-11-01,147.89048767089844,221.2306671142578
2022-11-02,142.37344360351562,213.40606689453125
2022-11-03,136.33609008789062,207.7339782714844
2022-11-04,136.0706024169922,214.6568145751953
2022-11-07,136.6015625,220.9397735595703
2022-11-08,137.17190551757812,221.9093475341797
2022-11-09,132.61917114257812,217.6819610595703
2022-11-10,144.41888427734375,235.59019470214844
2022-11-11,147.20167541503906,239.59458923339844
2022-11-14,145.80532836914062,234.2037048339844
2022-11-15,147.5359649658203,234.61094665527344
2022-11-16,146.30686950683594,235.03872680664065
2022-11-17,148.20465087890625,234.9901428222656
2022-11-18,148.76510620117188,234.5428771972656
2022-11-21,145.53985595703125,235.3498687744141
2022-11-22,147.67361450195312,238.2473907470703
2022-11-23,148.54884338378906,240.7268218994141
2022-11-25,145.63821411132812,240.63931274414065
2022-11-28,141.81309509277344,235.06790161132812
2022-11-29,138.8140106201172,233.677490234375
2022-11-30,145.55953979492188,248.0775604248047
2022-12-01,145.83486938476562,247.6400146484375
2022-12-02,145.3431854248047,247.96092224121097
2022-12-05,144.18292236328125,243.27426147460935
2022-12-06,140.5249786376953,238.33489990234375
2022-12-07,138.5878448486328,237.60565185546875
2022-12-08,140.26931762695312,240.55181884765625
2022-12-09,139.78750610351562,238.62660217285156
2022-12-12,142.07859802246094,245.5203399658203
2022-12-13,143.04226684570312,249.8083038330078
2022-12-14,140.82000732421875,250.0999755859375
2022-12-15,134.22198486328125,242.11721801757812
2022-12-16,132.26516723632812,237.91680908203125
2022-12-19,130.16087341308594,233.7941741943359
2022-12-20,130.09205627441406,235.1068115234375
2022-12-21,133.1894989013672,237.66403198242188
2022-12-22,130.02322387695312,231.5967254638672
2022-12-23,129.65940856933594,232.1217803955078
2022-12-27,127.85994720458984,230.4007873535156
2022-12-28,123.93653106689452,228.03805541992188
2022-12-29,127.44693756103516,234.3386688232422
2022-12-30,127.76162719726562,233.18161010742188
2023-01-03,122.98271942138672,232.9482879638672
2023-01-04,124.25119018554688,222.7583465576172
2023-01-05,122.9335479736328,216.1562957763672
2023-01-06,127.45677947998048,218.70376586914065
2023-01-09,127.97793579101562,220.83316040039065
2023-01-10,128.54824829101562,222.51527404785156
2023-01-11,131.26220703125,229.2437438964844
2023-01-12,131.1835174560547,231.90786743164065
2023-01-13,132.51097106933594,232.6079559326172
2023-01-17,133.6713104248047,233.69696044921875
2023-01-18,132.9534912109375,229.28260803222656
2023-01-19,133.01251220703125,225.5100250244141
2023-01-20,135.56907653808594,233.570556640625
2023-01-23,138.7550506591797,235.86524963378903
2023-01-24,140.1513214111328,235.34017944335935
2023-01-25,139.4925079345703,233.9497528076172
2023-01-26,141.55747985839844,241.1352081298828
2023-01-27,143.4945831298828,241.2907562255859
2023-01-30,140.61349487304688,235.99163818359375
2023-01-31,141.88194274902344,240.950439453125
2023-02-01,143.0028839111328,245.7537384033203
2023-02-02,148.302978515625,257.2757263183594
2023-02-03,151.92153930664062,251.1986846923828
2023-02-06,149.19778442382812,249.66241455078125
2023-02-07,152.06907653808594,260.1537780761719
2023-02-08,149.38462829589844,259.3467102050781
2023-02-09,148.35214233398438,256.3228454589844
2023-02-10,148.71652221679688,255.81716918945312
2023-02-13,151.5133819580078,263.8097229003906
2023-02-14,150.87326049804688,264.6361083984375
2023-02-15,152.970947265625,262.5209655761719
2023-02-16,151.3755645751953,255.5319366455078
2023-02-17,150.233154296875,251.5451812744141
2023-02-21,146.2249298095703,246.2912445068359
2023-02-22,146.64842224121094,245.16053771972656
2023-02-23,147.13096618652344,248.33827209472656
2023-02-24,144.4818572998047,242.9283447265625
2023-02-27,145.6734619140625,243.8446350097656
2023-02-28,145.1712188720703,243.12335205078125
2023-03-01,143.1031036376953,240.0528564453125
2023-03-02,143.69395446777344,244.77066040039065
2023-03-03,148.73623657226562,248.8450927734375
2023-03-06,151.49366760253906,250.38522338867188
2023-03-07,149.2975616455078,247.73390197753903
2023-03-08,150.5482940673828,247.2952880859375
2023-03-09,148.30288696289062,245.9501037597656
2023-03-10,146.24462890625,242.31423950195312
2023-03-13,148.1847381591797,247.50970458984375
2023-03-14,150.27252197265625,254.20626831054688
2023-03-15,150.6664276123047,258.7388916015625
2023-03-16,153.4830322265625,269.2272033691406
2023-03-17,152.64593505859375,272.375732421875
2023-03-20,155.00946044921875,265.35748291015625
2023-03-21,156.86094665527344,266.8682861328125
2023-03-22,155.43295288085938,265.4159240722656
2023-03-23,156.5162353515625,270.6504211425781
2023-03-24,157.8162078857422,273.4869079589844
2023-03-27,155.87611389160156,269.4027099609375
2023-03-28,155.25567626953125,268.2817687988281
2023-03-29,158.3282928466797,273.4284362792969
2023-03-30,159.89414978027344,276.87908935546875
2023-03-31,162.3955535888672,281.02178955078125
2023-04-03,163.6463165283203,279.9787292480469
2023-04-04,163.11447143554688,279.9300231933594
2023-04-05,161.27288818359375,277.1617126464844
2023-04-06,162.15924072265625,284.238525390625
2023-04-10,159.5691375732422,282.08428955078125
2023-04-11,158.35784912109375,275.68988037109375
2023-04-12,157.66847229003906,276.33319091796875
2023-04-13,163.04554748535156,282.5228576660156
2023-04-14,162.70089721679688,278.91632080078125
2023-04-17,162.72056579589844,281.5091552734375
2023-04-18,163.94171142578125,281.0899658203125
2023-04-19,165.08412170410156,281.1680603027344
2023-04-20,164.1189727783203,278.8870544433594
2023-04-21,162.5137481689453,278.5458679199219
2023-04-24,162.8190460205078,274.6566162109375
2023-04-25,161.2827606201172,268.4669189453125
2023-04-26,161.27288818359375,287.9132995605469
2023-04-27,165.85226440429688,297.1344299316406
2023-04-28,167.10296630859375,299.50311279296875
2023-05-01,167.01434326171875,297.8459777832031
2023-05-02,165.9802703857422,297.6997985839844
2023-05-03,164.9068603515625,296.7153015136719
2023-05-04,163.27203369140625,297.6997985839844
2023-05-05,170.9339141845703,302.80755615234375
2023-05-08,170.86495971679688,300.8580627441406
2023-05-09,169.16122436523438,299.24969482421875
2023-05-10,170.92405700683594,304.4256591796875
2023-05-11,171.1111602783203,302.28118896484375
2023-05-12,170.1841583251953,301.1699523925781
2023-05-15,169.6910858154297,301.6475830078125
2023-05-16,169.6910858154297,303.8700256347656
2023-05-17,170.30250549316406,306.7420349121094
2023-05-18,172.6298828125,311.15753173828125
2023-05-19,172.7383575439453,310.98175048828125
2023-05-22,171.79161071777344,313.7560729980469
2023-05-23,169.1881103515625,307.97296142578125
2023-05-24,169.46424865722656,306.5955810546875
2023-05-25,170.59832763671875,318.3865661621094
2023-05-26,173.0045928955078,325.19537353515625
2023-05-30,174.8487548828125,323.5542907714844
2023-05-31,174.7994384765625,320.7994689941406
2023-06-01,177.6001739501953,324.89251708984375
2023-06-02,178.4483184814453,327.64739990234375
2023-06-05,177.0972137451172,328.1748962402344
2023-06-06,176.73236083984375,325.96722412109375
2023-06-07,175.361572265625,315.9052429199219
2023-06-08,178.0735626220703,317.7418518066406
2023-06-09,178.45816040039062,319.2364807128906
2023-06-12,181.24900817871097,324.17950439453125
2023-06-13,180.77566528320312,326.5631103515625
2023-06-14,181.4068298339844,329.5425720214844
2023-06-15,183.43833923339844,340.0538024902344
2023-06-16,182.3634033203125,334.417236328125
2023-06-20,182.45216369628903,330.2361755371094
2023-06-21,181.4167022705078,325.8500061035156
2023-06-22,184.41465759277344,331.8577575683594
2023-06-23,184.0990447998047,327.27618408203125
2023-06-26,182.7085876464844,321.0046691894531
2023-06-27,185.45997619628903,326.8366394042969
2023-06-28,186.6335296630859,328.0870056152344
2023-06-29,186.96885681152344,327.3054504394531
2023-06-30,191.2882843017578,332.6686096191406
2023-07-03,189.79917907714844,330.1775817871094
2023-07-05,188.68478393554688,330.3338623046875
2023-07-06,189.15814208984375,333.3817443847656
2023-07-07,188.04376220703125,329.42535400390625
2023-07-10,186.00238037109375,324.1598815917969
2023-07-11,185.4797515869141,324.78515625
2023-07-12,187.14637756347656,329.40582275390625
2023-07-13,187.9057159423828,334.7395935058594
2023-07-14,188.05364990234375,337.2599792480469
2023-07-17,191.3080139160156,337.7386779785156
2023-07-18,191.0515899658203,351.1806335449219
2023-07-19,192.40267944335935,346.87249755859375
2023-07-20,190.45993041992188,338.852294921875
2023-07-21,189.28634643554688,335.8240051269531
2023-07-24,190.0851593017578,337.1329345703125
2023-07-25,190.9431304931641,342.8673095703125
2023-07-26,191.8109436035156,329.962646484375
2023-07-27,190.54864501953125,323.07562255859375
2023-07-28,193.12257385253903,330.5487976074219
2023-07-31,193.7340087890625,328.15545654296875
2023-08-01,192.90560913085935,328.5656433105469
2023-08-02,189.91749572753903,319.9300231933594
2023-08-03,188.52700805664065,319.1094970703125
2023-08-04,179.4739227294922,320.2034912109375
2023-08-07,176.3773193359375,322.4797058105469
2023-08-08,177.3141632080078,318.5135192871094
2023-08-09,175.7264404296875,314.7818298339844
2023-08-10,175.5094757080078,315.46563720703125
2023-08-11,175.56875610351562,313.59002685546875
2023-08-14,177.21791076660156,316.54998779296875
2023-08-15,175.2329864501953,314.4203186035156
2023-08-16,174.36399841308594,313.65679931640625
2023-08-17,171.8261260986328,310.21087646484375
2023-08-18,172.3099822998047,309.8193054199219
2023-08-21,173.64309692382812,315.1056823730469
2023-08-22,175.01576232910156,315.6734313964844
2023-08-23,178.85714721679688,320.1178894042969
2023-08-24,174.17637634277344,313.23583984375
2023-08-25,176.37847900390625,316.1825256347656
2023-08-28,177.93878173828125,316.88739013671875
2023-08-29,181.81964111328125,321.49822998046875
2023-08-30,185.30555725097656,321.8702087402344
2023-08-31,185.5228271484375,320.8619079589844
2023-09-01,187.09295654296875,321.7430114746094
2023-09-05,187.32994079589844,326.5299987792969
2023-09-06,180.62478637695312,325.8741760253906
2023-09-07,175.34161376953125,322.9666748046875
2023-09-08,175.95387268066406,327.23486328125
2023-09-11,177.11915588378906,330.8276672363281
2023-09-12,174.09735107421875,324.7875061035156
2023-09-13,172.0334930419922,328.9872131347656
2023-09-14,173.5443572998047,331.5716552734375
2023-09-15,172.82347106933594,323.2701416015625
2023-09-18,175.74647521972656,322.1345520019531
2023-09-19,176.83274841308594,321.733154296875
2023-09-20,173.29747009277344,314.01904296875
2023-09-21,171.7570037841797,312.8051452636719
2023-09-22,172.606201171875,310.3381652832031
2023-09-25,173.88011169433594,310.8570251464844
2023-09-26,169.8115997314453,305.5706787109375
2023-09-27,168.30068969726562,306.2070007324219
2023-09-28,168.55746459960938,307.03912353515625
2023-09-29,169.0709686279297,309.10467529296875
2023-10-02,171.5792236328125,315.02728271484375
2023-10-03,170.24609375,306.7943420410156
2023-10-04,171.4903564453125,312.2471008300781
2023-10-05,172.72474670410156,312.6386413574219
2023-10-06,175.2725067138672,320.3724060058594
2023-10-09,176.75376892089844,322.8785705566406
2023-10-10,176.1612548828125,321.4786376953125
2023-10-11,177.55360412597656,325.4238586425781
2023-10-12,178.4522705078125,324.1903381347656
2023-10-13,176.61549377441406,320.83258056640625
2023-10-16,176.4871368408203,325.6391906738281
2023-10-17,174.93675231933594,325.0714111328125
2023-10-18,173.64309692382812,323.1624450683594
2023-10-19,173.26785278320312,324.34698486328125
2023-10-20,170.7200927734375,319.7948913574219
2023-10-23,170.83859252929688,322.3891296386719
2023-10-24,171.27310180664062,323.5736083984375
2023-10-25,168.9623565673828,333.500244140625
2023-10-26,164.804931640625,320.9891662597656
2023-10-27,166.11831665039062,322.8687744140625
2023-10-30,168.16244506835938,330.2109069824219
2023-10-31,168.63645935058594,330.9941101074219
2023-11-01,171.7964630126953,338.78662109375
2023-11-02,175.3515167236328,340.9892272949219
2023-11-03,174.4429931640625,345.3749084472656
2023-11-06,176.99072265625,349.0263977050781
2023-11-07,179.54843139648438,352.9422607421875
2023-11-08,180.6050262451172,355.5561218261719
2023-11-09,180.1310272216797,353.098876953125
2023-11-10,184.3136749267578,361.8899230957031
2023-11-13,182.73159790039065,358.9627990722656
2023-11-14,185.342041015625,362.4772033691406
2023-11-15,185.9056396484375,362.6244201660156
2023-11-16,187.5866546630859,369.00048828125
2023-11-17,187.5668487548828,362.8009338378906
2023-11-20,189.30715942382812,370.2462768554687
2023-11-21,188.5062255859375,365.9595947265625
2023-11-22,189.1687469482422,370.6484680175781
2023-11-24,187.84373474121097,370.2365112304687
2023-11-27,187.6657562255859,371.39398193359375
2023-11-28,188.26889038085935,375.4060668945313
2023-11-29,187.2504425048828,371.6294250488281
2023-11-30,187.82394409179688,371.6882629394531
2023-12-01,189.0995178222656,367.37213134765625
2023-12-04,187.3097686767578,362.1045227050781
2023-12-05,191.2551116943359,365.4200134277344
2023-12-06,190.16744995117188,361.7709655761719
2023-12-07,192.09559631347656,363.8800048828125
2023-12-08,193.51950073242188,367.0974731445313
2023-12-11,191.0177764892578,364.2232971191406
2023-12-12,192.53065490722656,367.2446594238281
2023-12-13,195.7443084716797,367.23480224609375
2023-12-14,195.8926239013672,358.9556884765625
2023-12-15,195.3586578369141,363.6642150878906
2023-12-18,193.69747924804688,365.547607421875
2023-12-19,194.73570251464844,366.1459655761719
2023-12-20,192.6493377685547,363.5562438964844
2023-12-21,192.50100708007812,366.420654296875
2023-12-22,191.43310546875,367.4408264160156
2023-12-26,190.8892517089844,367.519287109375
2023-12-27,190.9881134033203,366.94049072265625
2023-12-28,191.4133148193359,368.1274719238281
2023-12-29,190.3750762939453,368.8730163574219
2024-01-02,183.5622100830078,363.801513671875
2024-01-03,182.18777465820312,363.53668212890625
2024-01-04,179.87391662597656,360.9273986816406
2024-01-05,179.152099609375,360.740966796875
2024-01-08,183.4831085205078,367.5486755371094
2024-01-09,183.0677795410156,368.6277465820313
2024-01-10,184.1060485839844,375.4747314453125
2024-01-11,183.5127716064453,377.2992858886719
